Unnamed: 0,text,label
2583,mua vài giao lâu xíu vội chẳng bọc hàng kĩ đóng_gói cẩn_thận ưng,"[1, 0, 0, 0, 0, 0, 0]"
2584,mua thứ sữa thơm gửi giao hàng nhanh cơn gió đặt hnay hsau nhận luôn 5,"[1, 0, 0, 1, 0, 0, 0]"
2585,hình_ảnh liên_quan lắm nhận đc sữa hàng chuẩn date xa tặng 5,"[0, 0, 1, 0, 0, 1, 0]"
2586,hàng tặng kèm xinh ủng_hộ tiếp thời_gian giao siêu nhanhhhhhhhhhhhhhh,"[1, 0, 0, 0, 1, 0, 0]"
2587,dùng tã quần hình_như đầy nhanh bìm dán được_cái tràn bỉm dán con cti nó đọng phía trc nh tràn ngoài,"[0, 0, 0, 0, 0, 0, 1]"
2588,gói hàng cẩn_thận mua ưng tiếp_tục ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
2589,mua thứ n ưng sữa rẻ chuẩn đóng_gói cẩn_thận yêu,"[1, 1, 0, 0, 0, 0, 0]"
2590,mua 852k rẻ nhất nhỉ đợt 830k,"[0, 0, 0, 0, 0, 0, 1]"
2591,sản_phẩm đẹp giá rẻ giao hàng nhanh ủng_hộ cám_ơn,"[1, 1, 0, 1, 0, 0, 0]"
2592,hàng chuẩn mẫu mới date mới đúng mô_tả giá rẻ chỗ khác,"[0, 1, 1, 1, 0, 1, 0]"
2593,bé ăn sữa lớn tới đánh_giá nhận xu thui ạ kiki sữa ổn,"[0, 0, 0, 0, 0, 0, 0]"
2594,giao hàng nhanh_chóng đặt hôm hôm nhận hàng luôn kịp bé nhà uống,"[1, 0, 0, 0, 0, 0, 0]"
2595,mua hàng sale chất_lượng date xa thạt mừng thankshop,"[0, 1, 0, 1, 0, 1, 0]"
2596,hạn sử_dụng dài giao hàng nhanh gói hàng thận chúc đắt hàng,"[1, 0, 0, 1, 0, 1, 0]"
2597,giao đúng phân_loại sản_phẩm chọn sản_phẩm giống y ảnh đóng_gói sản_phẩm đẹp cẩn_thận thời_gian giao hàng nhanh hài_lòng,"[1, 0, 1, 0, 0, 0, 0]"
2598,sp tốt giao hàng nhah đóng_gói cẩn_thận ủng_hộ tiếp nhé,"[1, 0, 0, 1, 0, 0, 0]"
2599,hình_ảnh liên_quan về chec đúng mã chất_lượng dùng biết giao hàng nhanh,"[1, 0, 1, 0, 0, 0, 0]"
2600,giao hàng nhanh đóng_gói tốt date 2022 săn deal giá tốt mua dùm người chị hình,"[1, 1, 0, 0, 0, 1, 0]"
2601,hàng mua sale giá siêu rẻ ngon hàng mua sale giá siêu rẻ ngon,"[0, 1, 0, 0, 0, 0, 0]"
2602,sản_phẩm tốt date 2022 đóng_gói sản_phẩm chắc_chắn hài_lòng,"[1, 0, 0, 1, 0, 1, 0]"
2603,mjnh nhận dc hang hàng giao nhanh sản_phẩm y hinh hạn sử_dụng năm 2022 tuy_nhiên hộp bi bóp_méo chút nói_chung ok 5sao nhé,"[1, 0, 0, 0, 0, 0, 0]"
2604,mua hàng 3 hộp móp chút nhug may nắp tiếp_tục ủng_hộ nhé,"[1, 0, 0, 0, 0, 0, 0]"
2605,sữa mh t mã_vạch ok mẫu dán nắp khác sữa cũ mua mở nắp tờ giấy sữa cũ mua lời giải_thích khỏi thắc_mắc,"[0, 0, 1, 0, 0, 0, 0]"
2606,gói hàng cẩn_thận chêm miếng xốp phía trong hàng giao móp méo ch nhỏ tiện_lợi tiết_kiệm,"[1, 1, 0, 0, 0, 0, 0]"
2607,tèn tennnnn đôi chắc_hẳn chị e mong_chờ lắm e dư hai đôi nhớ ai mê em í hốt kịp muốn đặt chờ tuần ib e nha thật đợi tới tết mới xinh_đẹp ngày xinh tự_tin yêu_đời chị ơi đeo ngọc thật nhà e ngọc nhìn đống mĩ_kí chán h,"[0, 0, 0, 0, 0, 0, 0]"
2608,sản_phẩm tốt giao hàng nhanh mua ở ủng_hộ dài_dài,"[1, 0, 0, 1, 0, 0, 0]"
2609,tg giao hàng lâu đóng_gói sp chắc_chắn ️ ️ ️ ️ ️ ️ ️ ️,"[1, 0, 0, 0, 0, 0, 0]"
2610,giao hàng nhanh đóng_gói chắc_chắn chất_lượng kiểm_chứng,"[1, 0, 0, 0, 0, 0, 0]"
2611,đóng_gói cẩn_thận chắc_chắn date sữa xa uống ok,"[1, 0, 0, 1, 0, 1, 0]"
2612,sản_phẩm tốt ạ mua sale 1111 rẻ đóng_gói chắn chắn giao lâu,"[1, 1, 0, 1, 0, 0, 0]"
2613,mua hàng thôi tin_tưởng chất_lượng dịch_vụ giá_cả,"[0, 1, 0, 1, 1, 0, 0]"
2614,mua 3 ở yên_tâm về chất_lượng chúc vững uy_tín bền ch_hàng nha,"[0, 0, 0, 1, 0, 0, 0]"
2615,date xa_giá rẻ thks chúc đắt hàng thks,"[0, 1, 0, 1, 0, 1, 0]"
2616,sữa đóng_gói cẩn_thận bọc xốp tránh va_đập hạn sử_dụng xa dùng bóc xem bên trong hy_vọng đồ_dùng con_nít đồ uy_tín,"[1, 0, 0, 0, 0, 1, 0]"
2617,bé uống hợp ủng_hộ dài_dài luôn,"[0, 0, 0, 0, 0, 0, 1]"
2618,giao hàng chậm,"[1, 0, 0, 0, 0, 0, 0]"
2619,bực_mình thật ý mua bỉm quần ship bỉm dán mù à điên đcđ giao hàng rõ lâu ở hà_nội luôn mẹ mua hàng để_ý,"[1, 0, 0, 0, 1, 0, 0]"
2620,hàng giao đúng quảng_cáo kịp chụp hình lấy hình xài đỡ,"[0, 0, 1, 0, 0, 0, 0]"
2621,nhận hàng nhé mua sữa mã giảm rẻ mấy chục ngàn giao hàng lâu một_chút mua _giá rẻ ok,"[1, 1, 0, 0, 0, 0, 0]"
2622,giao hàng nhanh đóng_góp cẩn_thận móp méo date sử_dụng xa chất_lượng đánh_giá kho sử_dụng,"[1, 0, 0, 0, 0, 1, 0]"
2623,chuẩn_bị hàng nhanh đóng_gói hàng cẩn_thận khộng móp méo check mã_vạch hàng chuẩn sử sụng yên_tâm,"[1, 0, 1, 0, 0, 0, 0]"
2624,hafng chat luong bvbvfbg fhgfr fhffg dffd svfs fgfeff dvfd dfvf,"[0, 0, 0, 0, 0, 0, 0]"
2625,thời_gian giao hàng nhanh chất_lượng đc thời_gian giao hàng nhanh chất_lượng đc,"[1, 0, 0, 1, 0, 0, 0]"
2626,sp ok móp méo good,"[1, 0, 0, 1, 0, 0, 0]"
2627,sản_phẩm chất_lượng tốt tv bé thích sữa ủng_hộ,"[0, 0, 0, 1, 0, 0, 0]"
2628,bên vận_chuyển kém sp móp,"[1, 0, 0, 0, 0, 0, 0]"
2629,sản_phẩm giống hình giao hàng nhanh gói hàng ổn tiếp_tục ủng_hộ,"[1, 0, 1, 0, 0, 0, 0]"
2630,sản_phẩm sử_dụng tốt giá rẻ shipper dễ thươngg,"[1, 1, 0, 1, 0, 0, 0]"
2631,giao nhanh đóng chống sốc cẩn_thận cám_ơn nhé,"[1, 0, 0, 0, 0, 0, 0]"
2632,hàng chuẩn date dài giá rẻ giao hàng siêu nhanh hài_lòng ủng_hộ,"[1, 1, 1, 1, 0, 1, 0]"
2633,mua 3 ưng tks,"[0, 0, 0, 0, 0, 0, 1]"
2634,nhận hàng giá rẻ dùng e voucher giúp tiết_kiệm 20 000 thank,"[0, 1, 0, 0, 0, 0, 0]"
2635,gói hàng cẩn_thận chất_lượng sản_phẩm tuyệt_vời ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
2636,giao hàng đúng đóng goi dep giao hàng than thien chất_lượng thi phai xem,"[1, 0, 0, 1, 0, 0, 0]"
2637,sp ok giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
2638,giao hàng nhanh đúng sản_phẩm nhiệt_tình ủng_hộ tiếp,"[1, 0, 0, 0, 1, 0, 0]"
2639,chất_lượng sản_phẩm tốt,"[0, 0, 0, 1, 0, 0, 0]"
2640,chất_lượng sản_phẩm tốt hạn sử_dụng dài đóng_gói hàng cẩn_thận ủng_hộ,"[1, 0, 0, 1, 0, 1, 0]"
2641,chuẩn_bị hàng nhanh hàng giao nhanh chất_lượng chắc ổn,"[1, 0, 0, 1, 0, 0, 0]"
2642,giao nhanh hàng chất lượnh ủng_hộ dài_dài ạ,"[1, 0, 0, 1, 0, 0, 0]"
2643,chất_lượng sản_phẩm tốt đóng_gói cẩn_thận chu_đáo date 122020,"[1, 0, 0, 1, 0, 0, 0]"
2644,rẻ ở kidsplaza mua thử bé dùng nửa hộp thìa may_ giư thìa hộp cũ thôi tạm tin 5,"[0, 1, 0, 0, 1, 0, 0]"
2645,sữa đúng bé uống ok,"[0, 0, 0, 1, 0, 0, 0]"
2646,giao hàng nhanh sp date mới đóng_gói chắc_chắn lắm ạ trộm_vía bé nhà uống sữa hợp ngày uống sữa ăn_uống ngon_miệng hẳn stress hi con ăn bạn ship hàng đáng yêu ạ,"[1, 0, 0, 1, 0, 1, 0]"
2647,quên chụp ảnh lấy tạm ảnh bọc hàng siêu cẩn_thận ạ,"[1, 0, 0, 0, 0, 0, 0]"
2648,mua sữa date xa đóng_gói đẹp chắc_chắn giao hàng nhanh,"[1, 0, 0, 0, 0, 1, 0]"
2649,dùng bé con rẻ ổn nannsnsnsnsnsnndndndnndndnxndndb,"[0, 1, 0, 0, 0, 0, 0]"
2650,gửi hàng nhanh bên vc chậm tuần mới nhận đc hàng,"[1, 0, 0, 0, 0, 0, 0]"
2651,nhiệt_tình ship siêu nhanh ạ aaaaaaaaaaaaaaaaaaa,"[1, 0, 0, 0, 1, 0, 0]"
2652,tết sữa giaáaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,"[0, 1, 0, 0, 0, 0, 0]"
2653,tư_vấn nhiệt_tình hỗ_trợ đóng_gói cẩn_thận ủng_hộ tiếp,"[1, 0, 0, 0, 1, 0, 0]"
2654,giao hàng nhanh luôn mua đc giá sale ee xu 350k hôp sữa,"[1, 1, 0, 0, 0, 0, 0]"
2655,mua thứ 3 chất_lượng ok săn sale giá rẻ lắm good,"[0, 1, 0, 1, 0, 0, 0]"
2656,giao hành nhanh đóng_gói cẩn_thận hi_vọng con hợp sữa giúp cao,"[1, 0, 0, 0, 0, 0, 0]"
2657,nhiệt_tình mua bao ưng_ý hết tiếp_tục ủng_hộ,"[0, 0, 0, 0, 1, 0, 0]"
2658,c9n uống sữa bv sinh tới giờ sữa hợp béo _cân _ uống dặm ngày cữ đủ sữa mẹ,"[0, 0, 0, 0, 0, 0, 1]"
2659,anh vs video mang tính_chất minh_hoạ bình_luận nhận xu thôi phàn_nàn,"[0, 0, 0, 0, 0, 0, 1]"
2660,hàng chuẩn nguyên niêm_phong giao hàng nhanh nhận lâu bận nay mới feedback,"[1, 0, 1, 0, 0, 0, 0]"
2661,sữa kid essentials nestle loại sữa siêu dinh_dưỡng một dạng_thức ăn bổ_sung dành bé đặc_biệt lười ăn chậm tăng cân ốm,"[0, 0, 0, 0, 0, 0, 0]"
2662,nhận đc hàng đóng_gói đầy_đủ tư_vấn nhanh bực shiper tự_động delay giao hàng nhận thùng hàng rách be_bét may hỏng sữa hoặc rơi mất đồ giao hàng nhanh dạo chán,"[1, 0, 0, 0, 1, 0, 0]"
2663,sữa tốt ngon bổ rẻ đầu mua ưng_ý giao hàng nhanh ủng_hộ,"[1, 1, 0, 1, 0, 0, 0]"
2664,gói hàng bao kĩ nha sợ méo_mó bể vỡ tks ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2665,giao hàng nhanh đóng_gói cẩn_thận hộp móp méo sữa thơm chất_lượng mới bé uống theo_dõi bé hợp sữa ủng_hộ dài_dài,"[1, 0, 0, 1, 0, 0, 0]"
2666,co hop bi mop nha,"[1, 0, 0, 0, 0, 0, 0]"
2667,tuyệt_vời ạ,"[0, 0, 0, 0, 0, 0, 1]"
2668,date ngắn hôm,"[0, 0, 0, 0, 0, 1, 0]"
2669,dùng hộp bên ngoài có_vẻ chuẩn,"[0, 0, 1, 0, 0, 0, 0]"
2670,mua mấy rùi thất_vọng nhất hộp móp dã_man luôn,"[1, 0, 0, 0, 0, 0, 0]"
2671,sử_dụng dịch_vụ giao hàng cấp_tốc trong 4h shoppee qui_định đặt_hàng đặt 1h trưa nhận hàng trong ngày qua_ngày hôm nhận hàng đặt 3 gọi shopee yêu_cầu mới giao mong cty làm_việc bên dịch_vụ,"[1, 0, 0, 0, 1, 0, 0]"
2672,đong gói sp chắc_chắn hàng chuẩn date dai,"[0, 0, 1, 1, 1, 0, 0]"
2673,hnag chuan gia tot ship nhanh lăm thank nhe lâu ung hộ tiêp tục nhe ship nhe,"[1, 1, 1, 0, 0, 0, 0]"
2674,đóng_gói cẩn than giao hàng nhanh5,"[1, 0, 0, 0, 0, 0, 0]"
2675,giao đúng sản_phẩm giao hàng nhanh ủng_hộ cảm_ơn,"[1, 0, 0, 0, 0, 0, 0]"
2676,sản_phẩm tốt giao hàng nhanh giá_cả phù_hợp tiếp_tục ủng_hộ,"[1, 1, 0, 1, 0, 0, 0]"
2677,giao hàng nhanh_chóng giá_cả sản_phẩm hợp_lý chất_lượng sản_phẩm tốt,"[1, 1, 0, 1, 0, 0, 0]"
2678,móp hộp bật sữa 5 giao tp hcm về nghệ_an nhanh chớp,"[1, 0, 0, 0, 0, 0, 0]"
2679,nhận hàng chọn giao hàng hoả_tốc nhanh đặt tiếng nhận thanks nhé hết_ ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2680,thời_gian giao hàng nhanh đóng_gói cẩn_thận chất_lượng tốt hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2681,giao hàng lâu đợt sale đóng hàng cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
2682,hài_lòng vs sp okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,"[0, 0, 0, 1, 0, 0, 0]"
2683,giao hang nhanh sữa ngon bé thích hộp méo chút ảnh_hưởng đến chất_lượng sữa ủng_hộ dài_dài,"[1, 0, 0, 1, 0, 0, 0]"
2684,giao hàng nhanh hàng chính_hãng cbcnfjdjsgs dhfjggs dùigje,"[1, 0, 1, 0, 0, 0, 0]"
2685,check mã_vạch ok mua nhièu ạ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️i,"[0, 0, 1, 0, 0, 0, 0]"
2686,nhận đủ hàng dùng yubest core tuy mềm_mại night ng tổng_thể ok,"[1, 0, 0, 1, 0, 0, 0]"
2687,giao nhanh hộp sữa móp ghê hồn bik chất_lượng thay_đổi,"[1, 0, 0, 0, 0, 0, 0]"
2688,hạiabanajsajnssnjsjs d céhn sịe énd sjkssnsbdjiajsnsns,"[0, 0, 0, 0, 0, 0, 0]"
2689,giao nhanh đong goi đep date xa,"[0, 0, 0, 0, 0, 0, 0]"
2690,giao hàng nhanh đóng_gói chắc_chắn ️ ️ ️ ️ ️,"[1, 0, 0, 0, 0, 0, 0]"
2691,giao hang nhanh sua date mới check ma vạck ok phản_hồi ket quả,"[0, 0, 1, 1, 0, 0, 0]"
2692,mua con biết hợp_tác uống sữa sữa ngon thơm lắm hàng okkk,"[0, 0, 0, 1, 0, 0, 0]"
2693,sữa uống thơm ngon béo ngậy con thích uống hết hộp bé na ăn ngon_miệng hẳn cân nặng con đc cải_thiện phục_vụ tốt thứ mua hàng hài_lòng săn đc giá sale hời luôn chúc buôn may bán đắt luôn chương_trình ưu_đãi,"[0, 1, 0, 1, 1, 0, 0]"
2694,giao hàng nhanh mua ưng đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
2695,bán giá chuẩn chỗ khác đóng_gói cẩn_thận lớp chống sốc hình_như mẫu mới hay gửi nhầm biết,"[1, 1, 0, 0, 0, 0, 0]"
2696,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,"[0, 0, 0, 1, 0, 0, 0]"
2697,đóng_gói cẩn_thận date mới nhiệt_tình hay mgg,"[0, 0, 0, 1, 1, 0, 0]"
2698,thời_gian giao hàng lâu,"[1, 0, 0, 0, 0, 0, 0]"
2699,giao hàng nhanh đóng_gói cẩn_thận mua đầu dùng biết đánh_giá 5,"[1, 0, 0, 0, 0, 0, 0]"
2700,hàng chuẩn date dài nha chuẩn_bị hàng nhanh mua ạ,"[1, 0, 1, 0, 0, 1, 0]"
2701,chất_lượng tuyệt_vời,"[0, 0, 0, 1, 0, 0, 0]"
2702,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm chắc_chắn phục vị tốt,"[1, 0, 0, 1, 1, 0, 0]"
2703,giao hàng nhanh đóng_gói cẩn_thận ủng_hộ thường_xuyên,"[1, 0, 0, 0, 0, 0, 0]"
2704,chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh đóng_gói chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
2705,chất_lượng tuyetj vời,"[0, 0, 0, 1, 0, 0, 0]"
2706,mua chất_lượng tốt giá_thành rẻ mua ngoài tem đầy_đủ,"[0, 1, 1, 1, 0, 0, 0]"
2707,chuẩn_bị đồ nhanh bọc hàng cẩn thẩn ủng_hộ dài_dài giá_thành hợp_lý ngoài date xa,"[1, 1, 0, 0, 0, 1, 0]"
2708,nhận dc hàng đóng_gói cẩn_thận tuy_nhiên giao hàng lâu hi_vọng sữa chuẩn auth,"[1, 0, 0, 0, 0, 0, 0]"
2709,đóng hàng cẩn_thận chắc_chắn bik chất_lượng ntn hài_lòng về chất_lượng dịch_vụ,"[1, 0, 0, 0, 1, 0, 0]"
2710,okie giao hàng lâu mk đợi mãi ms nhận sản_phẩm chất_lượng tốt,"[1, 0, 0, 1, 0, 0, 0]"
2711,sữa tốt đóng_gói chắc_chắn bé t1 uống sữa giờ bé uống luôn nè,"[1, 0, 0, 1, 0, 0, 0]"
2712,sản_phẩm chính_hãng,"[0, 0, 1, 0, 0, 0, 0]"
2713,giao hàng nhanh_chóng giá_thành tốt chất_lượng phù_hợp giá tiền,"[1, 1, 0, 1, 0, 0, 0]"
2714,giao mon hang cham dong goi tam duoc phuc vu kha tot,"[0, 0, 0, 0, 0, 0, 0]"
2715,giao hàng nhanh đóng_gói cẩn_thận sữa ngọt thật,"[1, 0, 0, 1, 0, 0, 0]"
2716,date tháng 12 giao hàng nhanh dặn lấy hương đào lấy giá mềm chất_lượng bé dùng xong đánh_giá,"[1, 1, 0, 0, 1, 1, 0]"
2717,sp tốt sp tốt sp tốt sp tốt sp tốt sp tốt sp tốt sp tốt sp tốt sp tốt,"[0, 0, 0, 0, 0, 0, 0]"
2718,giao hàng nhanh gói hàng cẩn_thận mua tiếp tích ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
2719,giao hàng nhanh đóng_gói cẩn_thận ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2720,mua sản_phẩm sử_dụng tốt bé thích jjnsnndnncndnndnnsnd,"[0, 0, 0, 0, 0, 0, 1]"
2721,thời_gian giao hàng nhanh đóng_gói sản_phẩm chắc_chắn sản_phẩm pk,"[1, 0, 0, 0, 0, 0, 0]"
2722,mua hai _ t3,"[0, 0, 0, 0, 0, 0, 1]"
2723,nhận sản_phẩm giao hàng nhanh đóng_gói sản_phẩm kĩ chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
2724,chán vỏ ngoài bọc cẩn_thận bên trong hộp méo_mó tiền triệu nhận đc hàng thất_vọng,"[1, 0, 0, 0, 0, 0, 0]"
2725,sữa nhạt bé quen mấy bé lớn kén hi_vọng td tăng cân,"[0, 0, 0, 0, 0, 0, 1]"
2726,phục_vụ ổn chút hách nhận đc hàng mua 4 hộp sữa liền inbox hỏi hách câu cuối_cùng bên vc liên_hệ xin_lỗi về giao nhấn giao hàng tuy lỗi bên vc dường_như quan_tâm đến vấn_đề chăm_sóc hách_hàng,"[1, 0, 0, 0, 1, 0, 0]"
2727,giao hàng nhanh date xa hdjdjdjdjdhdjdjjdjdjdududuudududud,"[1, 0, 0, 0, 0, 1, 0]"
2728,chia_sẻ cảm_nhận bạn về sản_phẩm tối_thiểu 50 ký_tự ít_nhất hình_ảnh nhận 00 shopee xu lưu_ý đánh_giá nội_dung phù_hợp shopee xu _thể thu_hồi,"[0, 0, 0, 0, 0, 0, 0]"
2729,o,"[0, 0, 0, 1, 0, 0, 0]"
2730,giao hàng nhanh hàng chuẩn ủng_hộ tiếp,"[1, 0, 1, 0, 0, 0, 0]"
2731,giao hàng nhanh hết hàng gọi hỏi đổi loại loại mới dùng rõ thấm hút tn,"[1, 0, 0, 0, 1, 0, 0]"
2732,thời_gian giao hàng nhanh đóng_gói cẩn_thận sữa đúng chuẩn hãng bé thích uống,"[1, 0, 1, 0, 0, 0, 0]"
2733,e nhận dc sữa r ạ n thứ 3 e dùng sữa con e cảm_ơn bsi nhé,"[0, 0, 0, 0, 0, 0, 1]"
2734,lúc_nào mua hàng ben đóng_gói kĩ giao nhanh thích luôn đồng_hành,"[0, 0, 0, 0, 0, 0, 0]"
2735,giao hàng nhanh bọc đẹp sữa giống giới_thiệu con thích ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2736,nhiệt_tình đóng_gói hàng cẩn_thận thế_này ủng_hộ,"[1, 0, 0, 0, 1, 0, 0]"
2737,tuần mới nhận hàng mới đặt 30f huỷ 789 hoàn 50xu 740 hạn sử_dụng cuối năm 2020,"[1, 0, 0, 0, 0, 0, 0]"
2738,hàng đóng_gói chắc_chắn mua dc rẻ gần 100k bé nhà m uống sữa mê lắm,"[1, 1, 0, 0, 0, 0, 0]"
2739,đóng_gói chắc_chắn nhiệt_tình,"[1, 0, 0, 0, 1, 0, 0]"
2740,giao hàng nhanh đóng_gói cẩn_thận mua yên_tâm về sản_phẩm,"[1, 0, 0, 0, 0, 0, 0]"
2741,biết sữa chất_lượng hài_lòng lắm về hộp,"[0, 0, 0, 0, 0, 0, 1]"
2742,đóng_gói kĩ chuyển nhanh tóm_lại oke,"[1, 0, 0, 0, 0, 0, 0]"
2743,giao hàng nhanh kinh_khủng,"[1, 0, 0, 0, 0, 0, 0]"
2744,sua nutifood grow plus tot gia hop ly giao hang nhanh nen mua,"[0, 0, 0, 0, 0, 0, 0]"
2745,mua yên_tâm lắm ᴗ ᴗ ᴗ ᴗ,"[0, 0, 0, 0, 0, 0, 1]"
2746,hn tới hcm trong hai ngày v nhanh đóng_gói kĩ_càng hàng chuẩn,"[1, 0, 1, 0, 0, 0, 0]"
2747,sữa ngon con thích giá rẻ thế_này biết bên nga 30 rùi ạ,"[0, 1, 0, 1, 0, 0, 0]"
2748,hình hình e mua cửa_hàng hình đặt e hỏi _sao nắp khác mùi_vị sữa giống e mua cửa_hàng ạ,"[0, 0, 1, 0, 0, 0, 0]"
2749,date mới ok,"[0, 0, 0, 0, 0, 1, 0]"
2750,nhận hàng giao lâu hàng ok giá rẻ dùng hết mua tiếp,"[1, 1, 0, 1, 0, 0, 0]"
2751,giao hàng lâu quảng_cáo nhắn_tin tin nhắn toàn tin trả_lời tự_động mã giảm_giá hết hạn dùng đc đặt mãi giao chán thái_độ,"[1, 0, 1, 0, 1, 0, 0]"
2752,mở mua ee giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
2753,giao hàng nhanh đóng_gói cẩn_thận chắc_chắn dùng hy_vọng tốt,"[1, 0, 0, 0, 0, 0, 0]"
2754,nhận sản_phẩm sản_phẩm tem chất_lượng giao hàng nhanh yên_tâm tiếp_tục ủng_hộ,"[1, 0, 1, 0, 0, 1, 0]"
2755,form bỉm tương_đương angel mềm angel ng thấm hút tốt đũng dài chút đêm tràn,"[0, 0, 0, 1, 0, 0, 0]"
2756,khuyến_mãi giảm_giá mua thùng trữ luôn mua n,"[0, 1, 0, 0, 0, 0, 0]"
2757,sp tốt bé nhà thích,"[0, 0, 0, 1, 0, 0, 0]"
2758,giao hàng nhanh gói hàng cẩn_thận giá rẻ ủng họ tiếp nhé,"[1, 1, 0, 0, 0, 0, 0]"
2759,đóng_gói cẩn_thận đẹp hàng chất_lượng giá phải_chăng áp mgg dc,"[1, 1, 0, 1, 0, 0, 0]"
2760,hàng đẹp ưng cám_ơn nhé nhé né nhé nhé nhé nhé njes nhé,"[0, 0, 0, 1, 0, 0, 0]"
2761,đúng đố lượng dùng pt,"[0, 0, 0, 0, 0, 0, 0]"
2762,gói hàng cẩn_thận túi sữa nguyên_vẹn bột sữa thơm ngon mới,"[1, 0, 0, 1, 0, 0, 0]"
2763,sản_phẩm tốt,"[0, 0, 0, 1, 0, 0, 0]"
2764,nhận hàng đóng_gói đảm_bảo hộp mốp méo nhưnh hsd gần,"[1, 0, 0, 1, 0, 1, 0]"
2765,đóng_gói cẩn_thận sữa mới date tận 2022 con uống chịu ủng_hộ tiếp,"[1, 0, 0, 0, 0, 1, 0]"
2766,giao hàng nhanh shipper vui_vẻ nhiệt_tình tiếp_tục ủng_hộ,"[1, 0, 0, 0, 1, 0, 0]"
2767,giao hàng lâu đặt 1212 đến 1712 mới nhận dc hàng mua 3 hộp 3 hộp móp biết mua,"[1, 0, 0, 0, 0, 0, 0]"
2768,mua thứ n rôìi hàng chuẩn giao hàng nhanh ủng_hộ daìiiij,"[1, 0, 1, 0, 0, 0, 0]"
2769,hài_lòng đầu_tiên tuỳ chọn giao hàng nhanh trong 4h sữa sp thiết_yếu em bé giao nhanh_chóng _vậy mua lazada rẻ mấy chục nghìn ng_mà bé giảm hẳn lượng bú giờ đổi sang shopee xem thế_nào mặc_dù biết hàng chính_hãng chất_lượng nhau,"[1, 0, 1, 0, 0, 0, 0]"
2770,nhận hàng hộp sữa méo một_chút mở hộp sữa thơm mịn bé dùng hợp tiếp_tục ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
2771,sữa ok nhé mua bé mk thích uống sữa,"[0, 0, 0, 1, 0, 0, 0]"
2772,tìm đk chỗ bán sữa rẻ ở ủng_hộ dài_dài,"[0, 1, 0, 0, 0, 0, 0]"
2773,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
2774,hàng date 362022 hài_lòng,"[0, 0, 0, 1, 0, 1, 0]"
2775,giao hàng nhanh đóng_gói cẩn_thận chất_lượng rõ,"[1, 0, 0, 0, 0, 0, 0]"
2776,sản_phẩm date xa đóng_gói cẩn_thận giao hàng nhanh ủng_hộ,"[1, 0, 0, 1, 0, 1, 0]"
2777,nhớ chọn nowship app mã ship nhanh freeship mua quen thứ 4 r xxxxxxxxxxxxxxxxxxxxxxxxxxxx,"[0, 0, 0, 0, 0, 0, 1]"
2778,sữa ok shipper giao hàng chậm thái_độ lồi_lõm bựcccc,"[1, 0, 0, 1, 1, 0, 0]"
2779,giao hàng nhanh hàng chuẩn ủng_hộ tiếp ạ,"[1, 0, 0, 0, 0, 0, 0]"
2780,mua sp sp chất_lượng bdjckckckkfkfjebsvdh,"[0, 0, 0, 1, 0, 0, 0]"
2781,mua ưng date xa check mã_vạch đầy_đủ ủng_hộ tiếp chúc buôn may bán đắt,"[0, 0, 1, 0, 0, 1, 0]"
2782,đặt hộp sữa số 3 tổ mẫu mới giao mẫu cũ móp ít_nữa toàn mua sữa hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2783,mua hộp hộp tem giá hộp hộp date khác nhau cơ_mà date xa ok cơ_mà tem chống hàng giả hãm hộp tem bóc đâu dán tem nó ấy cơ_mà test thử sữa ok thôi trừ sữa thơm vị ngọt sữa khác,"[0, 0, 1, 1, 0, 1, 0]"
