Unnamed: 0,text,label
5490,nhận tã bao_bì cũ trầy_xước làm mất giá_trị bịch tã hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5491,sản_phẩm đẹp hài_lòng ủng_hộ,"[0, 0, 0, 1, 0, 0, 0]"
5492,co_dãn tốt goon bằng mer hi giao hàng max nhanh đặt hôm trc hôm luôn quà đi kèm luôn,"[1, 0, 0, 0, 1, 0, 0]"
5493,tôi mua thử sản_phẩm ở nhân_dịp chương_trình khuyến_mãi tôi giao hàng rấy nhanh giá tốt chất_lượng ok bé nhà tôi uống tăng cân phát_triển chiều cao tốt tôi hài_lòng về sản_phẩm tuy_nhiên _điều xem_lại giá hiện_tại giá hiện_tại sp cao thị_trường,"[1, 1, 0, 1, 0, 0, 0]"
5494,tả tiện thiết_kế đẹp cảm_thấy mỏng đẹp mẫu cũ gói 24 miếng thấm hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
5495,tã bobby lâu rôi thay co chuog trinh khuyen mãi z,"[0, 0, 0, 0, 0, 0, 0]"
5496,đóng_gói xấu chất_lượng kém,"[1, 0, 0, 1, 0, 0, 0]"
5497,dùng tôt giao hang nhanh 5sao,"[1, 0, 0, 1, 0, 0, 0]"
5498,nhận đc hàng 155 quà tặng đi kèm nhận đc,"[1, 0, 0, 0, 1, 0, 0]"
5499,mua bão giảm_giá mõi đơn đc bịch ah mong bão giảm_giá như_vậy đóng hàng cẩn_thận cập_nhật đơn hàng liên_tục dễ theo_dõi 5 chất_lượng,"[1, 1, 0, 1, 0, 0, 0]"
5500,tuyệt voi cảm_ơn nha,"[0, 0, 0, 0, 0, 0, 1]"
5501,hàng giao logo khác hình sản_phẩm_tra google giá hàng giao rẻ,"[0, 1, 0, 0, 1, 0, 0]"
5502,lưu ho bảo_quản tã ĩ bao_bì nhăn_nhúm rách bao_bì dán băng eo trong chổ rách gói nilong giao tôi đổi trả mất thời_gian thôi xài luôn lưu_ý tã sử_dụng trẻ_em bảo_quản lưu ho ĩ sạch_sẽ hãy làm_việc tâm sản_phẩm dành trẻ nhỏ thân gửi xin cảm_ơn,"[0, 0, 0, 1, 1, 0, 0]"
5503,thấm hút tốt bề_mặt bông êm dày,"[0, 0, 0, 1, 0, 0, 0]"
5504,thích nhất tã quần goon friend hình doremon dễ_thương giá rẻ đợt mua dịp khuyến_mãi giá 67kbịch đi lotte bán 58kbịch thôi hết size l bé 6kg4 mặc l tã quần goon slim m,"[0, 1, 0, 0, 0, 0, 0]"
5505,sản_phẩm tốt giao hàng nhanh phục_vụ tốt hài_lòng,"[1, 0, 0, 1, 1, 0, 0]"
5506,sản_phẩm tốt m mua be dùng boby nh nói_chung ok,"[0, 0, 0, 1, 0, 0, 0]"
5507,giao hàng nhanh quét mã sp chính_hãng,"[1, 0, 1, 0, 0, 0, 0]"
5508,tả mỏng dùng ban_ngày ok giao hàng nhanh quà,"[1, 0, 0, 1, 1, 0, 0]"
5509,đặt 3 thùng ghi quà thú nhồi bông nhận quà đâu hy_vọng giao bù,"[0, 0, 0, 0, 1, 0, 0]"
5510,mua đc giá deal giảm voucher okokokokok,"[0, 1, 0, 0, 0, 0, 0]"
5511,hài_lòng tiếp_tục ủng_hộ sản_phẩm,"[0, 0, 0, 0, 0, 0, 1]"
5512,đặt tả quần xxl 56 miếng nhận thanh_toán đủ số tiền hứa giao bổ_sung chờ hàng bổ_sung,"[0, 0, 0, 0, 1, 0, 0]"
5513,bỉm nhật sử_dụng bé trai nhà thấm hút tốt hâm,"[0, 0, 0, 1, 0, 1, 0]"
5514,con đứa sd loại tốt bền tiết_kiệm chi_phí gia_đình,"[0, 1, 0, 1, 0, 0, 0]"
5515,quà tặng bé thích giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 0, 0, 1, 0, 0]"
5516,bé nhà tầm lật lăn liên_tục chọn huggies đệm mây 4 chiều con nè trộm_vía con vui_chơi thoải_mái bi hằn đỏ đấy ạ,"[0, 0, 0, 1, 0, 1, 0]"
5517,gói lớn tiết_kiệm đóng_gói kỹ_càng,"[1, 1, 0, 0, 0, 0, 0]"
5518,hàng như_ý giao đúng ngày luôn ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
5519,về phần đóng_gói lúc_nào đóng cẩn_thận giao hàng sớm dự_kiến mua bịch tã quần size l 54 miếng date tặng ngôi nhà phát nhạc quà tặng chất_lượng tốt tách đơn giao tã giao ngày,"[1, 0, 0, 1, 1, 0, 0]"
5520,bên trg ngang lm nho bo binh hết,"[0, 0, 0, 0, 0, 0, 0]"
5521,ok sp mong doi,"[0, 0, 0, 0, 0, 0, 1]"
5522,hàng chất_lượng đóng_gói đẹp ấn_tượng dịch_vụ vận_chuyển mong giữ mãi phong_độ now,"[1, 0, 0, 1, 0, 0, 0]"
5523,hàng rat tốt dong gói kỹ giao hàng nhanh ủng_hộ dai dai,"[1, 0, 0, 1, 0, 0, 0]"
5524,đong gói cẩn_thận giao hàng nhanh dự_kiến giá_cả ưu_đãi chất_lượng sd nói,"[1, 1, 0, 0, 0, 0, 0]"
5525,đóng_gói kỹ chất_lượng giá cạnh_tranh mua hàng an_tâm,"[1, 1, 0, 1, 0, 0, 0]"
5526,giao hàng nhanh tia chớp,"[1, 0, 0, 0, 0, 0, 0]"
5527,bịch rách bao_bì,"[1, 0, 0, 0, 0, 0, 0]"
5528,sp tốt rẻ mua siêu_thị,"[0, 1, 0, 1, 0, 0, 0]"
5529,sản_phẩm chất_lượng tốt giao hàng nhanh đóng_gói kỹ_càng,"[1, 0, 0, 1, 0, 0, 0]"
5530,bình_thường dùng tã dán l rộng bữa_nay mua l chật hít háng bé bé dễ hăm gọi giải_quyết mở bao gói,"[0, 0, 0, 1, 0, 1, 0]"
5531,3 gói tặng bập_bênh chất_lượng tã tốt giao tốc_độ quà tặng ọp_ẹp,"[1, 0, 0, 1, 1, 0, 0]"
5532,xài yubest gold cảm_thấy tốt,"[0, 0, 0, 0, 0, 0, 1]"
5533,giá hợp_lý,"[0, 1, 0, 0, 0, 0, 0]"
5534,bỉm tốt dùng thích lắm ạ mua mẹ nhé,"[0, 0, 0, 1, 0, 0, 0]"
5535,giá tốt giao lâu,"[1, 1, 0, 0, 0, 0, 0]"
5536,hàng chuẩn nhé mua,"[0, 0, 1, 0, 0, 0, 0]"
5537,hàng chính_hãng giá rẻ bên ngoài giao hàng nhanh chong tin_tưởng,"[1, 1, 1, 0, 0, 0, 0]"
5538,bỉm thấm hút tốt đóng_gói cẩn_thận giao hàng nhanh_chóng,"[1, 0, 0, 1, 0, 0, 0]"
5539,giao hàng lâu 5 ngày nhận hàng,"[1, 0, 0, 0, 0, 0, 0]"
5540,bao_bì cũ bám bụi nhìn khó_chịu,"[0, 0, 0, 0, 0, 1, 0]"
5541,sản_phẩm tốt_giống miêu_tả giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5542,tả dán đặt ở mềm con cưng ướt nó vốn cục con cưng,"[0, 0, 0, 1, 0, 0, 0]"
5543,đệm dùng ok mua bịch lớn giảm đc giá_thành cảm_ơn cảm_ơn,"[0, 1, 0, 1, 0, 0, 0]"
5544,sp mùi túi ni lông đầu mua hàng thất_vọng _vậy,"[0, 0, 0, 1, 0, 0, 0]"
5545,giáo hàng nhanh shipper vui_vẻ bột đậu uống ngon,"[1, 0, 0, 1, 0, 0, 0]"
5546,bỉm tệ thấm hút tốt dùng,"[0, 0, 0, 1, 0, 0, 0]"
5547,bỉm mềm tuy_nhiên thấm hút kém đóng ngày ok,"[0, 0, 0, 1, 0, 0, 0]"
5548,nhận hàng hộp thủng biết hay quá_trình vận_chuyển đặt hai gói cẩn_thận viền gói bệt đen,"[1, 0, 0, 0, 1, 0, 0]"
5549,giao hàng nhanh tã trong thùng rách vận_chuyển giờ dùng moony merries ngày pampers loại giữ dáng dùng ưng giá rẻ _thể sử_dụng bé ngày đêm 3,"[1, 1, 0, 1, 0, 0, 0]"
5550,tk đóng_gói cẩn_thận bobby tiền thấm hút tốt mềm em bé m mới đổi sz bé bỉm in hẳn số sz mặt trong nhìn chuyên_nghiệp,"[1, 1, 0, 1, 0, 0, 0]"
5551,sp ok bộ_phận giao hàng linh_hoạt lịch_sự tôi luôn tin_tưởng tin_dùng lựa_chọn hàng_đầu mua_sắm cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
5552,tôi rats hài_lòng tôi sẻ ủng_hộ tiếp tôi,"[0, 0, 0, 0, 0, 0, 1]"
5553,đặt mua sản_phẩm vn giá_cả rẻ số mua chất_lượng bỉm tốt mềm thấm hút nhanh da con lúc_nào khô thoáng an_tâm con dùng sản_phẩm tin_tưởng mua hàng,"[0, 1, 0, 1, 0, 0, 0]"
5554,mua bịch nhận đc bộ quà tặng truyện_tranh,"[0, 0, 0, 0, 1, 0, 0]"
5555,hàng ok cảm_ơn ủng_hộ tiếp,"[0, 0, 0, 0, 0, 0, 1]"
5556,sản_phẩm mùi toàn mùi bvs,"[0, 0, 0, 1, 0, 0, 0]"
5557,tã nhìn bề_ngoài giống tràn thấm ngoài,"[0, 0, 0, 1, 0, 0, 0]"
5558,hàng mua về dùng đánh_giá chất_lượng đúng hãng yên_tâm,"[0, 0, 1, 0, 0, 0, 0]"
5559,rẻ dùng rẻ dám đòi_hỏi giao đúng hàng 5,"[1, 1, 0, 0, 0, 0, 0]"
5560,nhận hàng nhung quà đâu ơi,"[0, 0, 0, 0, 1, 0, 0]"
5561,hài_lòng sp tràn dòng hác,"[0, 0, 0, 1, 0, 0, 0]"
5562,tã thiết_kế dễ_thương bắt_mắt hình thú_vị vạch nhận_biết màu vàng nhạy thấm hút tạm ổn bé tè thấm tã sẵn rãnh thoáng_khí tạm_thời hăm bé ị biết thấm ok,"[0, 0, 0, 1, 0, 1, 0]"
5563,sản_phẩm dầy,"[0, 0, 0, 1, 0, 0, 0]"
5564,đầu mua m hài_lòng sản_phẩm đẹp m thích giống quảng_cáo ủng_hộ ạ,"[0, 0, 0, 1, 0, 0, 0]"
5565,bé tè tã vốn cục hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5566,sản_phẩm ok tuy_nhiên giá cao,"[0, 1, 0, 1, 0, 0, 0]"
5567,i bought items is 5 star is 3 star,"[0, 0, 0, 0, 0, 0, 0]"
5568,cực_kì nhanh_chóng hài_lòng tặng 8 miếng,"[1, 0, 0, 0, 1, 0, 0]"
5569,giao nhanh tã mềm loại goo n slim trước_đây,"[1, 0, 0, 1, 0, 0, 0]"
5570,hàng chất_lượng,"[0, 0, 0, 0, 0, 0, 1]"
5571,sản_phẩm tuyệt_vời giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5572,giao hàng nhanh chất_lượng sản_phẩm tốt nhà đóng bé đêm tràn bỉm gây kích_ứng da bé,"[1, 0, 0, 1, 0, 1, 0]"
5573,hông nói về chất_lượng quét mã_vạch mua i sài o giá rẻ ở ngoài thắc_mắc hông biết hàng lúc_nào mỏng ở ngoài mua thôi nhìn hác_biệt rờ o dày mỏng,"[0, 1, 1, 1, 0, 0, 0]"
5574,hài_lòng chất_lượng giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
5575,bao_bì rách mua tã ở,"[1, 0, 0, 0, 0, 0, 0]"
5576,mềm mịn ok hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5577,túi đẹp đứng dáng,"[0, 0, 0, 0, 0, 0, 0]"
5578,hộp đựng bỉm đẹp ok ủng_hộ sale tiếp mua con,"[1, 0, 0, 0, 0, 0, 0]"
5579,sp ổn đâu mua ok ủng_hộ tiếp cmt seeding,"[0, 0, 0, 1, 0, 0, 0]"
5580,hang chinh hang gia ok hon o ngoai,"[0, 1, 1, 0, 0, 0, 0]"
5581,tốt mua con mua dùm hk bt bao nhiu,"[0, 0, 0, 0, 0, 0, 1]"
5582,hài_lòng về sản_phẩm giao hàng nhanh dự_kiến đóng_gói cẩn_thận tiếp_tục ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
5583,hình_ảnh bán hàng tiếng anh sản_phẩm nhận tiếng tàu hiểu note con muốn đổi đúng sản_phẩm tiếng_anh,"[0, 0, 0, 0, 0, 0, 0]"
5584,sữa hàng tặng giống mô_tả giao hàng nhanh_chóng ng lon sữa móp méo mua sữa thích vận_chuyển lon sữa móp _vậy ok thái_độ nhân_viên tốt,"[1, 0, 0, 0, 1, 0, 0]"
5585,hai_long ve chat luong va thich tang kem,"[0, 0, 0, 1, 1, 0, 0]"
5586,giao hàng nhanh sản_phẩm gói chắc_chắn gói hàng to như_vậy m freeship chắc ở thank nhé,"[1, 0, 0, 0, 0, 0, 0]"
5587,hàng chất_lượng tốt giao hàng nhanh nhung đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
5588,hang ok se ung ho,"[0, 0, 0, 0, 0, 0, 0]"
5589,hài_lòng về tã mùi hó_chịu bé dùng hăm ùi hix thất_vọng wá,"[0, 0, 0, 1, 0, 1, 0]"
5590,tã dùng khô mông bé chờ_đợi sales mua ạ,"[0, 0, 0, 1, 0, 0, 0]"
5591,chất vải co_giãn mấy bé nhà tháng hề mặc nhỏ,"[0, 0, 0, 1, 0, 0, 0]"
5592,balo màu_sắc tươi dây kéo êm lớp dù lót bên trong nặng_mùi nhựa phù_hợp giá,"[0, 0, 0, 0, 0, 0, 0]"
5593,sp tốt mỏng nhẹ thấm hút tốt bé mặc êm thích dễ vận_động,"[0, 0, 0, 1, 0, 0, 0]"
5594,lâu_lâu mới chương_trình khuyến_mãi giá ưu_đãi tặng ghế bập_bênh bé cưng _trời ghế thiết_kế hay mặt bập_bênh quay sang mặt kia thành ghế_ngồi bé thích lắm loại tã quần lưng thấm mồ_hôi mới hài_lòng fom chuẩn mùi thơm trà xanh nhẹ lưng thấm mồ_hôi tốt túm hài_lòng mong đợt khuyến_mãi mua combo tặng quà giá_trị thế_,"[0, 1, 0, 1, 1, 0, 0]"
5595,hàng đóng_gói cẩn_thận giao hàng cực nhanh,"[1, 0, 0, 0, 0, 0, 0]"
5596,hài_lòng sp tiếp_tục mua cám_ơn,"[0, 0, 0, 0, 0, 0, 1]"
5597,thực_sự nói unidry premium sản_phẩm giá_cả phải_chăng mag chất_lượng tốt,"[0, 1, 0, 1, 0, 0, 0]"
5598,rat hai_long thoi gian ship nhanh chong chat luong bim tot,"[1, 0, 0, 1, 0, 0, 0]"
5599,đóng_gói cẩn_thận giao hàng nhanh lắm giá rẻ mua thôi,"[1, 1, 0, 0, 0, 0, 0]"
5600,hài_lòng sản_phẩm đóng_gói kỹ,"[1, 0, 0, 0, 0, 0, 0]"
5601,giá rẻ xài ok hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
5602,sản_phẩm tốt nhận hàng tuần quà tặng đâu chán ghê,"[0, 0, 0, 1, 1, 0, 0]"
5603,chất_lượng tã tốt đóng hàng kỹ giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5604,mẫu tã mới tốt hình_dáng đẹp mẫu cũ đáng tiền giá vừa_phải,"[0, 1, 0, 1, 0, 0, 0]"
5605,thất_vọng om sữa tuần mới giao hàng hàng lót hết làm sữa méo_mó tùm_lum giao om sữa tuần trời hỏng hết sữa,"[1, 0, 0, 0, 1, 0, 0]"
5606,tã chính_hãng bé kg hâm hay mùi hôi giao hàng đúng hẹn quà km cực chất hihi,"[1, 0, 1, 1, 1, 1, 0]"
5607,hài_lòng về sản_phẩm mục note khách_hàng chọn thời_gian hoặc ghi_chú,"[0, 0, 0, 1, 0, 0, 0]"
5608,sản_phẩm dùng ổn gói lớn giá vừa_phải hạn sử_dụng xa hài_lòng tiếp_tục ủng_hộ nhãn hàng chương_trình hấp_dẫn,"[0, 1, 0, 1, 0, 1, 0]"
5609,mua bỉm ok tiếp_tục ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
5610,tả quần sử_dụng tốt mua ở thanks,"[0, 0, 0, 1, 0, 0, 0]"
5611,giao hàng nhanh shiper thân_thiện đóng_gói sơ_sài sữa móp,"[1, 0, 0, 0, 0, 0, 0]"
5612,size xxl pampers có_vẻ rộng goon chút đúng như_ý muốn tã mỏng thấm hút tốt bé 3 5t dùng tã ban_đêm phù_hợp,"[0, 0, 0, 1, 0, 0, 0]"
5613,quà đẹp tks,"[0, 0, 0, 0, 1, 0, 0]"
5614,cảm_giác mỏng mọi_khi mua shoppe,"[0, 0, 0, 1, 0, 0, 1]"
5615,date tới ngày mấy b,"[0, 0, 0, 0, 0, 0, 0]"
5616,date mới_toanh gói cẩn_thận giao hàng nhanh loại mới mua êm mẫu cũ,"[1, 0, 0, 1, 0, 1, 0]"
5617,mua bịch unidry ng bịch premium balo hết sp ncc bỏ dòng thông_báo đi premium giá gấp 5 chất_lượng gần giống hàng thường nhân_viên tổng_đài nắm rõ sp trả_lời quanh_co now chờ 4 ngày mới hàng,"[1, 0, 0, 0, 1, 0, 0]"
5618,tả mỏng bé tè bấy nhầy mấy,"[0, 0, 0, 1, 0, 0, 0]"
5619,bỉm dày loại bỉm khác,"[0, 0, 0, 1, 0, 0, 0]"
5620,mới mua 3 bịch xài thử con tả mỏng bé ngủ đêm tràn ngoài kg dầy dậng bằng bobby chắc xài hết đợt mua hi_vọng kiểm_t chất_lượng sản_phẩm,"[0, 0, 0, 1, 0, 0, 0]"
5621,mức giá hàng nhập ổn con nhà thích mặc_dù bằng pediasure,"[0, 1, 0, 1, 0, 0, 0]"
5622,bỉm thấm hút tốt giao hàng nhanh mua đúng dụp sale giá rẻ,"[1, 1, 0, 1, 0, 0, 0]"
5623,tã xài êm hộ túi_tiền ️,"[0, 1, 0, 1, 0, 0, 0]"
5624,hang giao nhanh,"[1, 0, 0, 0, 0, 0, 0]"
5625,bỉm tốt mềm_mại thấm hút tốt giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5626,rat hai_lòng choi kem de thuong lam xin cam on,"[0, 0, 0, 0, 1, 0, 0]"
5627,nhânnj hàng nhg bận check vs bạn giao hành đến mở dùnthaays thẻ cào bỉm rách mùi nồng va rớt nước_màu vàng bỉm nhờ check giúp vs thứ mua bỉm thẻ cào,"[0, 0, 0, 1, 1, 1, 0]"
5628,sp chất_lượng giao hàng nhanh quà tặng dễ_thương ủng_hộ tiếp,"[1, 0, 0, 1, 1, 0, 0]"
5629,bé thích uống hàng ngày đóng_gói kỹ thời_gian giao hàng oki,"[1, 0, 0, 1, 0, 0, 0]"
5630,giờ toàn mua goon thích cách gói giao hàng,"[1, 0, 0, 0, 0, 0, 0]"
5631,sản_phẩm mới hình date lâu đóng_gói cẩn_thận giao hàng nhanh ủng_hộ,"[1, 0, 0, 0, 1, 1, 0]"
5632,bỉm cứng thô thấm hút tốt lắm bé lằn tuy_nhiên giá_thành hợp_lý sử_dụng ban_ngày o,"[0, 1, 0, 1, 0, 1, 0]"
5633,giao hàng nhanh sử_dụng biết như_thế_nào,"[1, 0, 0, 0, 0, 0, 0]"
5634,5 tem cào rách một_chút tin_tưởng nghĩ hàng giả đâu,"[0, 0, 1, 0, 0, 0, 0]"
5635,hàng tặng kèm,"[0, 0, 0, 0, 1, 0, 0]"
5636,chất_liệu tốt mẫu đúng hình giá rẻ chút hác mỗi_tội chậu nông ảnh miêu_tả chậu chụp ngang tưởng chậu sâu dùng bé sơ_sinh tạm ổn,"[0, 1, 0, 1, 0, 0, 0]"
5637,mua tố,"[0, 0, 0, 0, 0, 0, 1]"
5638,sản_phẩm bobby dòng mới thấm hút tốt bé dùng hăm huggies,"[0, 0, 0, 1, 0, 1, 0]"
5639,giao hàng lỗi vết rách,"[0, 0, 0, 1, 1, 0, 0]"
5640,sản_phẩm tốt giao hàng nhanh dự_định ủng_hộ dài_dài nha,"[1, 0, 0, 1, 0, 0, 0]"
5641,bỉm mỏng dùng thích hiểu bé nhà 8 5kg mặc hằn đùi xé bớt mẹ chọn size để_ý nhé,"[0, 0, 0, 1, 0, 0, 0]"
5642,mua luc nao cung yen tam giao hang nhanh ta thi xai ok,"[1, 0, 0, 1, 0, 0, 0]"
5643,hài_lòng bim mỏng mịn bí nóng khong kích_ứng da bé yên_tâm,"[0, 0, 0, 1, 0, 1, 0]"
5644,tã mỏng mùi hăng biết lý_do tại_sao,"[0, 0, 0, 1, 0, 0, 0]"
5645,biết chất_lượng oki đặt tiếp,"[0, 0, 0, 0, 0, 0, 1]"
5646,thấm hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
5647,tôi tin_dùng sp pamper chất_lượng tuyệt_vời giá_cả phải_chăng tiết_kiệm cực_kỳ dùng bỉm nhập nói_chung ưng_ý mua yên_tâm về chất_lượng đờ tốn tg công_sức đi mua,"[0, 1, 0, 1, 0, 0, 0]"
5648,đóng_gói luôn sạch_sẽ lưng thun mềm mịn rẻ chất_lượng ổn,"[1, 1, 0, 1, 0, 0, 0]"
5649,sữa ok quà cây đàn hư lắp pin nhạc giao hàng nhanh hài_lòng về quà,"[1, 0, 0, 1, 1, 0, 0]"
5650,chất_lượng tốt đóng_gói cồng_kềnh khó vận_chuyển,"[1, 0, 0, 1, 0, 0, 0]"
5651,giao hàng nhanh giá_cả hợp_lý sản_phẩm chất_lượng,"[1, 1, 0, 1, 0, 0, 0]"
5652,san pham dung mo ta,"[0, 0, 0, 0, 0, 0, 1]"
5653,sản_phẩm cũ ngày sản_xuất tháng 12019 nhìn sp cũ,"[0, 0, 0, 0, 0, 1, 0]"
5654,hài_lòng nhất tất_cả loại tã sử_dụng huggies bobby pamper babylove đóng_gói giao hàng ok cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
5655,giao hàng nhanh chất_lượng tã tốt mỗi_tội khuyến_mãi tặng quà freeship thích mua shopee,"[1, 0, 0, 1, 1, 0, 0]"
5656,sp đóng_gói kỹ giao hàng nhanh trong một ngày,"[1, 0, 0, 0, 0, 0, 0]"
5657,ok ổn,"[0, 0, 0, 0, 0, 0, 1]"
5658,tã rẻ loại khác nhanh thay tã chứa đc ít nước_tiểu,"[0, 1, 0, 1, 0, 0, 0]"
5659,đóng_gói giao hàng nhanh giao đúng size,"[1, 0, 0, 0, 1, 0, 0]"
5660,sp ok chất mịn đepk hy_vọng nhìu sp giảm_giá,"[0, 0, 0, 1, 0, 0, 0]"
5661,nhận sữa quà tặng kèm tuy_nhiên muốn góp_ý về quà tặng mua con trai đc tặng xe màu hồng liên_hệ đối_tác kh lựa_chọn thay_vì bắt_buộc kh lấy sp tặng phù_hợp bé tks,"[0, 0, 0, 0, 1, 0, 0]"
5662,hàng đóng_gói kỹ date sữa mới mới mua ở ngoài cửa_hàng sữa,"[1, 0, 0, 0, 0, 1, 0]"
5663,mua đọc comment mọi người về bỉm mỏng tin mua về so_sánh đúng mỏng thật hiểu sài ok,"[0, 0, 0, 1, 0, 0, 0]"
5664,bỉm xài ưng_ý mua kèm bỉm cao_cấp quà tặng,"[0, 0, 0, 1, 1, 0, 0]"
5665,nói_chung hài_lòng giá tiền bỉm size to bỉm pampers một_chút,"[0, 1, 0, 1, 0, 0, 0]"
5666,sản_phẩm hình đầy_đủ quà tặng hàng chính_hãng,"[0, 0, 1, 0, 1, 0, 0]"
5667,giá rẻ miễn_phí vận_chuyển cộng 12 phí vận_chuyển hàng cồng_ềnh thật vô_lý website hác lazada miễn_phí vận_chuyển bất_ỳ phí,"[1, 1, 0, 0, 0, 0, 0]"
5668,bao bỉ cũ nghi ngơi xuất_xứ thôi chất_lượng y_như bobby mua siêu_thị nè,"[0, 0, 0, 1, 0, 0, 0]"
5669,sản_phẩm chất_lượng tốt hài sản_phẩm chất_lượng tốt hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5670,giao hàng nhanh mua rẻ mua ở ngoài chất_lượng tốt,"[1, 1, 0, 1, 0, 0, 0]"
5671,bao_bì cũ date cũ 2019,"[0, 0, 0, 0, 0, 1, 0]"
5672,giao hàng nhanh dịch covid mất phí vận_chuyển xem sản_phẩm mua tiếp,"[1, 0, 0, 0, 0, 0, 0]"
5673,bạn nhu_cầu mua về cọ bình giữ nhiệt cao khoảng 20 cm cọ chiều dài đủ sử_dụng nha cáng xoay hài_lòng sản_phẩm,"[0, 0, 0, 0, 0, 0, 0]"
5674,ưng em nhẹ dịu trắng nhẹ kiềm dầu đủ,"[0, 0, 0, 0, 0, 0, 0]"
5675,dùng bobby 7 năm con trai lớn bây_giờ tin_dùng bé gái nhỏ nhà sản_phẩm tốt chất_lượng miễn bàn hai bé nhà thời_gian sài sáng tối hăm hay phồng rộp yên_tâm dùng loại tã,"[0, 0, 0, 1, 0, 1, 0]"
5676,sp đúng mô_tả sd biết kết_quả dùng ok ủng_hộ dài_dài cảm_ơn,"[0, 0, 0, 0, 0, 0, 1]"
5677,hài_lòng về sản_phẩm trong mức giá mua tuy_nhiên thời_gian giao hàng trễ 3 ngày hẹn,"[1, 1, 0, 0, 0, 0, 0]"
5678,tã mỏng thấm cũ đường báo đầy tã đáy dằn hai đường tã đầy xệ đáy bé nhà xài pampers nhỏ hăm bao_giờ thấm hút tốt hàng mới thẻ cào thưởng 50k 3 gói tã,"[0, 0, 0, 1, 1, 1, 0]"
5679,nhận hàng sớm giá tốt giao hàng bình_thường hiện dịch_vụ ok ah,"[1, 1, 0, 0, 1, 0, 0]"
5680,tã tích điểm,"[0, 0, 0, 0, 0, 0, 1]"
5681,date mới quà cực xinh,"[0, 0, 0, 0, 1, 1, 0]"
5682,thời_gian giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
5683,sữa thơm ngon hợp trẻ nhẹ cân đợt mua giao nhanh đợt lâu dã_man dù_sao thanks gói hàng cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
5684,mua đóng_gói cẩn_thận giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
5685,giao hàng chất lượg tốt ủng_hộ tiếp,"[0, 0, 0, 1, 0, 0, 0]"
5686,sản_phẩm giống hình chất_lượng tốt giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5687,giao nhầm quà tặng giao túi_xách giống nhau,"[0, 0, 0, 0, 1, 0, 0]"
5688,sp tot chất_lượng hình đóng_gói kỹ gửi hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5689,date sản_phẩm mới giao hàng nhanh tuy_nhiên sản_phẩm mùi gắt bề_mặt tả mềm_mại hàng sale chấp_nhận mức giá 295k74 8 miếng sản_phẩm giống mua ở cửa_hàng biết sản_phẩm mới hay hàng rẻ con mặc thoải_mái tội con lắm hy_vọng bé mặc hăm đầu_tiên thất_vọng,"[1, 1, 0, 1, 0, 0, 0]"
5690,sữa mùi_vị thơm ngon bé uống loại tăng cân tốt date gần,"[0, 0, 0, 1, 0, 1, 0]"
5691,dao hang nhanh rat hai_long,"[1, 0, 0, 0, 0, 0, 0]"
5692,hài_lòng đóng_gói cẩn_thận nhân_viên giao nhanh dễ mến,"[1, 0, 0, 0, 0, 0, 0]"
5693,tả dày pampers dùng xen kẻ tả pampers dùng ban_ngày bobby dùng ban_đêm,"[0, 0, 0, 1, 0, 0, 0]"
5694,cực hai_long,"[0, 0, 0, 0, 0, 0, 1]"
5695,hàng gửi nhah chất_lượng bé dùng mới biết,"[1, 0, 0, 0, 0, 0, 0]"
5696,mới nhận hàng sản_phẩm date mới đóng_gói kỹ_càng,"[1, 0, 0, 0, 0, 1, 0]"
5697,beauty ban_ngày công_thức phức_hợp dưỡng trắng vitamin b3 giúp tăng_cường khả_năng dưỡng trắng sâu bên trong làm mờ vết thâm sạm làn da trắng hồng rạng_rỡ bên ngoài ở tầng biểu_bì,"[0, 0, 0, 0, 0, 0, 0]"
