,text,label
1981,sữa đúng sữa shop phục_vụ chu_đáo nhiệt_tình thân_thiện,"[0, 0, 0, 0, 1, 0, 0]"
1982,shop giao hàng nhanh gói sản_phẩm chắn,"[1, 0, 0, 0, 0, 0, 0]"
1983,đầu mua shop shop đóng_gói kỹ í lon sữa mất 5 phút chẳng đùa ^,"[1, 0, 0, 0, 0, 0, 0]"
1984,sản_phẩm_chất_lượng gói hàng cẩn_thận giao hàng hơi chậm giá_cả hợp_lí shop tư_vấn nhiệt_tình ưng mua hàng,"[1, 1, 0, 1, 1, 0, 0]"
1985,gói hàng cẩn_thận m mua mấy ròi chất_lượng tốt 1 h_hạn không lắm,"[1, 0, 0, 1, 0, 1, 0]"
1986,giao hàng nhanh đúng sản_phẩm shop nhiệt_tình ủng_hộ tiếp shop,"[1, 0, 0, 0, 1, 0, 0]"
1987,sữa thơm uống,"[0, 0, 0, 1, 0, 0, 0]"
1988,mua sữa yên_tâm hạn giá_thành oke,"[0, 1, 0, 1, 0, 1, 0]"
1989,giao hàng nhanh bọc gói cẩn_thận hạn tít_mù_tắp giá tốt,"[1, 1, 0, 0, 0, 1, 0]"
1990,hàng hạn 6.2020,"[0, 0, 0, 1, 0, 1, 0]"
1991,sorry hình_ảnh không toàn mua sữa mal chẳng phàn_nàn canh giá tốt mua để_dành cháy_túi vui,"[0, 0, 0, 0, 0, 0, 1]"
1992,xu xu xu xu xu,"[0, 0, 0, 0, 0, 0, 0]"
1993,mua hàng shop chất_lượng sản_phẩm tốt shop đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
1994,hàng g !,"[0, 0, 0, 0, 0, 0, 0]"
1995,đóng_gói chắc_chắn giao hàng nhanh shop nhiệt_tình chất_lượng oke,"[1, 0, 0, 1, 1, 0, 0]"
1996,giao hàng nhanh_chóng nhung hang đóng sộc sệch mua hang nhung đóng chán,"[1, 0, 0, 0, 0, 0, 0]"
1997,sp ok không móp méo good,"[1, 0, 0, 1, 0, 0, 0]"
1998,hình_ảnh mạg tính_chất,"[0, 0, 0, 0, 0, 0, 0]"
1999,mua mấy đểu check mã đc gia rẻ hon shop tự_dưng lai táo kb sưuax không,"[0, 1, 1, 1, 0, 0, 0]"
2000,lon móp méo,"[1, 0, 0, 0, 0, 0, 0]"
2001,gói cẩn_thận giao nhanh,"[1, 0, 0, 0, 1, 0, 0]"
2002,đóng_gói sản_phẩm chắc_chắn giao hàng đúng gói sản_phẩm chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
2003,đạt hom hôm nhan ship per rễ tinh shop,"[1, 0, 0, 0, 0, 0, 0]"
2004,nhân_viên giao hàng nhiệt_tình hàng nhanh mã hoàn xu rẻ mua cửa_hàng,"[1, 1, 0, 0, 1, 0, 0]"
2005,shop bọc hàng cẩn_thận hàng chuẩn mẫu chưa dug chua chất luongj ntn chuẩn ủng_hộ shop dài_dài,"[1, 0, 0, 0, 0, 0, 0]"
2006,shop đóng_gói hàng nhanh chất_lượng mua shop,"[1, 0, 0, 1, 0, 0, 0]"
2007,shop làm_việc tâm giải_quyết nhanh vướng_mắc khách_hàng,"[0, 0, 0, 0, 1, 0, 0]"
2008,đầu mua tem chống hàng giả yên_tâm date ủng_hộ,"[0, 0, 1, 0, 0, 1, 0]"
2009,mua 2 bé hợp hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
2010,giao hàng hơi,"[1, 0, 0, 0, 0, 0, 0]"
2011,shop phục_vụ tốt đóng_gói cẩn_thận giao hàng siêu nhanh,"[1, 0, 0, 0, 1, 0, 0]"
2012,hanngf đóng_gói vận_chuyển nhanh_chóng chất_lượng không bàn shop,"[1, 0, 0, 1, 0, 0, 0]"
2013,shop giao hàng nhanh đóng_gói sản_phẩm đẹp chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
2014,sữa nhạt bé uống mừng sữa uống bánh 47k 2 túi bánh 6 giao nhầm bánh bé không ăn mẹ ăn hàng oke mua_nhe,"[0, 0, 0, 1, 1, 0, 0]"
2015,gói hàng cẩn_thận kĩ check mã_vạch ok rát yêu shop ❤,"[1, 0, 1, 0, 0, 0, 0]"
2016,date 5sao,"[0, 0, 0, 0, 0, 1, 0]"
2017,sản_phẩm sữa hài_lòng mua 2 giao hàng nhanh !,"[1, 0, 0, 1, 0, 0, 0]"
2018,sản_phẩm tốt giao hàng nhanh đóng_gói cẩn_thận không sữa hạn giá rẻ sgop,"[1, 1, 0, 1, 0, 1, 0]"
2019,sữa đúng bé uống oke,"[0, 0, 0, 1, 0, 0, 0]"
2020,lưu_ý hàng abbot chạy flash sale hạn 2021 khách_hàng hụt_hẫng hàng nha shop hàng móp méo ngại thủ_tục hàng shop,"[1, 0, 0, 0, 1, 0, 0]"
2021,thử bé không hiệu_quả không,"[0, 0, 0, 0, 0, 0, 1]"
2022,sữa tem nhãn phụ mùi_vị như bột ngũ_cốc đọc thành_phần bột đậu_nành,"[0, 0, 1, 0, 0, 0, 1]"
2023,giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
2024,giao hàng nhanh_chóng,"[1, 0, 0, 0, 0, 0, 0]"
2025,sữa_chua vọ không ngon chua wá bé không sữa bé,"[0, 0, 0, 0, 0, 0, 1]"
2026,shop phúc vu tốt bim giao nhanh_chóng shop phúc vu tốt bim giao nhanh_chóng,"[1, 0, 0, 0, 1, 0, 0]"
2027,mua n không chất_lượng ok,"[0, 0, 0, 1, 0, 0, 0]"
2028,chưa uống thử sản_phẩm hạn bao_bì đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 1, 0]"
2029,shop giao hàng nhanh giá rẻ mua ủng_hộ shop lâu_dài mua 3 hộp dần,"[1, 1, 0, 0, 0, 0, 0]"
2030,toàn hàng hạn kém,"[0, 0, 0, 0, 0, 1, 0]"
2031,chưa không chất_lượng như đóng_thùng đẹp gọn_gàng oke,"[1, 0, 0, 0, 0, 0, 0]"
2032,giao hàng nhanh chiều quen hnay đk bao lì_xì tết,"[1, 0, 0, 0, 1, 0, 0]"
2033,đóng_gói cẩn_thận giao hàng tặng kèm 1 khăn_quàng cổ ủng_hộ dài_dài,"[1, 0, 0, 0, 1, 0, 0]"
2034,shop gói hàng cẩn_thận tâm,"[1, 0, 0, 0, 0, 0, 0]"
2035,2 hộp nguyên trg hộp giấy gọn_gàng,"[1, 0, 0, 0, 0, 0, 0]"
2036,giao hàng nhanh bọc gói cẩn hộp sữa hơi vón cục mịn,"[1, 0, 0, 1, 0, 0, 0]"
2037,đủ hàng shop nha đứa 1 vị cu nghiện vị chuối 😁,"[0, 0, 0, 0, 0, 0, 1]"
2038,hình_ảnh không check đúng mã chất_lượng chưa chưa giao hàng nhanh,"[1, 0, 1, 0, 0, 0, 0]"
2039,sản_phẩm đúng miêu gói cẩn 202,"[1, 1, 1, 0, 0, 1, 0]"
2040,chu sh rat ze thuong sua hạn giao hang rat nhanh luon cuc thich sh luon chac chan se mua sua o day dai lau luon chuc sh mua may ban muon mua sua o sh thi yen tam mua nha,"[0, 0, 0, 0, 0, 0, 0]"
2041,giao hàng nhanh đóng_gói siêu cẩn mua mua 🥰,"[1, 0, 1, 1, 1, 0, 0]"
2042,d céhn sịe énd,"[0, 0, 0, 0, 0, 0, 0]"
2043,6 đổi nan 2 thử aptamil shop không ? xx,"[0, 0, 0, 0, 0, 0, 1]"
2044,đóng_gói cẩn_thận shipper nhiệt_tình mua shop oke,"[1, 0, 0, 1, 1, 0, 1]"
2045,sữa không vấn de gi 2 vận_chuyển giao hoả_tốc 5 giao cach tra loi nhan không may hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
2046,sữa uống mua 2 shop giao hàng nhanh 😍,"[1, 0, 0, 1, 0, 0, 0]"
2047,đổi sữa chưa chất_lượng,"[0, 0, 0, 1, 0, 0, 0]"
2048,shop đóng_gói cẩn_thận giao hàng nhanh oke ủng_hộ dài_dài,"[1, 0, 0, 1, 0, 0, 0]"
2049,đặt_hàng chiều đc ủng_hộ tiếp chất_lượng đảm_bảo nha shop 🥰,"[1, 0, 0, 0, 0, 0, 0]"
2050,check mã_vạch chất_lượng chưa hơ8 thắc_mắc giá rẻ hộp mua ảnh video không,"[0, 1, 1, 0, 0, 0, 0]"
2051,ghi gửi mẫu_số 2 mẫu cũ,"[0, 0, 0, 0, 0, 0, 1]"
2052,sữa hạn thơm bé uống shop hàng,"[1, 0, 0, 0, 0, 1, 0]"
2053,chất_lượng sản_phẩm tuyệt gói sản_phẩm,"[1, 0, 0, 1, 0, 0, 0]"
2054,mua sua lan thu 5 roi rat_ung co mã giam giá nua mong nhieu ma giam gia nhu the ung_ho shop_nhe,"[0, 1, 0, 0, 0, 0, 0]"
2055,giao hàng nhanh mua ưng đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
2056,sản_phẩm rẻ giá chưa không tốt ủng_hộ shop tiếp,"[0, 1, 0, 0, 0, 0, 0]"
2057,giao hàng nhanh hộp sữa méo không vận_chuyển thùng giấy không vị méo chèn xốp không ảnh_hưởng chất_lượng sữa thất_vọng,"[1, 0, 0, 0, 0, 0, 0]"
2058,giao hàng gói sản_phẩm 2 hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2059,san phẩm tốt chekin mã_vạch mong hợp bé shop đóng_gói kỹ không móp méo tí mua ủng_hộ shop tuyệt_vời,"[1, 0, 1, 1, 0, 0, 0]"
2060,mua hàng nhanh shope giao hơi tết kèm quà bao lì_xì tâm_lí ủng_hộ tiếp,"[1, 0, 0, 0, 1, 0, 0]"
2061,sản_phẩm tốt giao hàng nhanh đặt_hàng shop 3 gửi mã giảm_giá mua giá hợp_lý,"[1, 1, 0, 1, 0, 0, 0]"
2062,hài_lòng shop đóng_gói hàng cẩn_thận đúng date ủng_hộ,"[1, 0, 0, 0, 0, 1, 0]"
2063,đóng_gói sản_phẩm chắc_chắn giao hàng nhanh chất_lượng sản_phẩm tuyệt_vời,"[1, 0, 0, 1, 0, 0, 0]"
2064,hàng shop mua sữa mã rẻ mấy chục ngàn giao hàng hơi một_chút không mua giá rẻ ok,"[1, 1, 0, 0, 0, 0, 0]"
2065,tuyệt_vời chất lương bọc hàng cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
2066,đóng_gói hàng_hoá cẩn_thận giá_cả hợp_lý giao hàng nhanh chất_lượng oke,"[1, 1, 0, 1, 0, 0, 0]"
2067,giao hàng nhanh giá_cả hợp_lý chất_lượng tư_vấn nhiệt_tình,"[1, 1, 0, 1, 1, 0, 0]"
2068,sản_phẩm đẹp giá rẻ giao hàng nhanh ủng_hộ cám_ơn shop,"[1, 1, 0, 1, 0, 0, 0]"
2069,shiper chối 3 *,"[1, 0, 0, 0, 0, 0, 0]"
2070,ngon ngon bé ủng_hộ shop,"[0, 0, 0, 1, 0, 0, 0]"
2071,mua thử bé mong bé hợp_tác ^,"[0, 0, 0, 0, 0, 0, 1]"
2072,co 1 hop bi mop nha_shop,"[1, 0, 0, 0, 0, 0, 0]"
2073,sale lớn mua nè shop sale mạnh nha_shop,"[0, 1, 0, 0, 0, 0, 0]"
2074,ship nhanh giá rẻ hàng chuẩn trả_lời nhanh n mua shop : ),"[1, 1, 1, 0, 1, 0, 0]"
2075,tư_vấn nhiệt_tình oke hàng_oke,"[0, 0, 0, 1, 1, 0, 0]"
2076,đô gỗ huỳnh_đô 096 186 46,"[0, 0, 0, 0, 0, 0, 0]"
2077,sữa thơm bé thử chưa tác_dụng,"[0, 0, 0, 1, 0, 0, 0]"
2078,shop gói hàng cẩn_thận không sợ méo hạn hy_vọng,"[1, 0, 0, 0, 0, 1, 0]"
2079,mua đầu chưa hiệu_quả ko oke wuay sop mua hàng,"[0, 0, 0, 0, 0, 0, 1]"
2080,giao hàng nhanh : ) ưng_ý chất_lượng chưa ntn gbangdv,"[1, 0, 0, 0, 0, 0, 0]"
2081,shop giao hàng nhanh đầy_đủ đóng_gói hàng cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
2082,hàng đóng_gói chắc_chắn giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
2083,ship nhanh ủng_hộ shop tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2084,mua kb bn r ! ủng_hộ shop dài_dài ^ qà tặng khách_hàng mua : ),"[0, 0, 0, 0, 0, 0, 1]"
2085,giá chất_lượng,"[0, 1, 0, 1, 0, 0, 0]"
2086,sữa kid úc shop gói hàng cẩn_thận mua,"[1, 0, 1, 0, 0, 0, 0]"
2087,mua sản_phẩm tốt bé,"[0, 0, 0, 0, 0, 0, 1]"
2088,bỉm oke như mùi hơi nồng 😂,"[0, 0, 0, 1, 0, 1, 0]"
2089,shop giao nhanh gói hàng cẩn_thận mua shop ưng_ý,"[1, 0, 0, 0, 0, 0, 0]"
2090,sữa shop giao siêu nhanh hạn tận 7 / 202 ưng ủng_hộ shop,"[1, 0, 0, 1, 0, 1, 0]"
2091,sản_phẩm chưa không chất_lượng mua đợt khuyến_mại vui,"[0, 1, 0, 0, 0, 0, 0]"
2092,mua nhìu r oke,"[0, 0, 0, 0, 0, 0, 1]"
2093,hộp giấy rẻ 😅 😅 😅 🥰 😅,"[0, 1, 0, 0, 0, 0, 1]"
2094,sữa ngon thơm bé uống đóng_gói bọc bong_bóng kĩ chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
2095,sản_phẩm tốt,"[0, 0, 0, 1, 0, 0, 0]"
2096,giá_cả chất_lượng sản_phẩm tốt giao hàng tương_đối_nhanh,"[1, 1, 0, 1, 0, 0, 0]"
2097,giao hang nhanh đóng_gói can thận mua đuoc gia sale thich,"[1, 1, 0, 0, 0, 0, 0]"
2098,sản_phẩm tốt chất_lượng hàng chuẩn chỉnh giá ok,"[0, 1, 1, 1, 0, 0, 0]"
2099,giao hàng đc giao hàng,"[1, 0, 0, 1, 0, 0, 0]"
2100,sữa kid nestle loại sữa siêu dinh_dưỡng một dạng_thức_ăn bổ_sung bé lười ăn chậm cân ốm,"[0, 0, 0, 0, 0, 0, 0]"
2101,giao hàng nhanh đóng_gói chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
2102,mua nhầm tã dán huhu nhưg bỉm okie,"[0, 0, 0, 1, 0, 0, 0]"
2103,giao hàng nhanh bọc chắc_chắn tem chống hàng giả chưa hi_vọng chất_lượng tốt,"[1, 0, 1, 0, 0, 0, 0]"
2104,giao hàng nhanh giá rẻ sản_phẩm bóp_méo shop,"[1, 1, 0, 0, 0, 0, 0]"
2105,check mã_vạch đúng khui 1 lon không vón cục ủng_hộ mua tiếp đăng tạm ảnh bé,"[0, 0, 1, 0, 0, 0, 0]"
2106,giao hàng nhanh giá rẻ chất_lượng,"[1, 1, 0, 1, 0, 0, 0]"
2107,shop đóng hàng thận bé tốt ủng_hộ shop tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2108,đóng hộp ưng_ý giao hàng nhanh_chóng,"[1, 0, 0, 0, 0, 0, 0]"
2109,giao hàng nhanh_chóng hạn gói hàng chưa cẩn_thận lắm,"[1, 0, 0, 0, 0, 1, 0]"
2110,giao_hành nhanh đóng_gói cẩn_thận hi_vọng hợp sữa giúp,"[1, 0, 0, 0, 0, 0, 0]"
2111,hair coconut hãng giao hàng nhiệt_tình nhanh siêu nha,"[1, 0, 1, 0, 0, 0, 0]"
2112,shop giao hang nhanh đủ chưa kg nhung ăn ngon_miệng mua,"[1, 0, 0, 0, 0, 0, 0]"
2113,sản_phẩm shop hàng shop đơn hàng đảm_bảo hài_lòng,"[0, 0, 0, 1, 1, 0, 0]"
2114,giao hàng nhanh bỉm ủng_hộ sản_phẩm tiếp,"[1, 0, 0, 1, 0, 0, 0]"
2115,bỉm oke giao hàng nhanh_chóng shop nhiệt_tình mua !,"[1, 0, 0, 1, 1, 0, 0]"
2116,shop giao hàng nhanh đóng sản_phẩm mô_tả tạm ảnh chụp sản_phẩm shop hàng nguyên tem,"[1, 0, 1, 0, 0, 0, 0]"
2117,hàng chuẩn hãng shop đóng_gói cẩn_thận ủng_hộ shop,"[1, 0, 1, 0, 0, 0, 0]"
2118,đóng_gói cẩn_thận sản_phẩm đúng như ! ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
2119,2 mua hàng giao nhanh đóng_gói cẩn_thận ủng_hộ tiếp 5,"[1, 0, 0, 0, 0, 0, 0]"
2120,giao hàng nhanh đóng_gói cẩn n,"[1, 0, 0, 0, 0, 0, 0]"
2121,đóng_gói cẩn,"[1, 0, 0, 0, 0, 1, 0]"
2122,bé hợp_tác dòng sữa shop giá tốt mua không chục hộp,"[0, 1, 0, 0, 0, 0, 0]"
2123,rnsiw ẹwiqokq rjqjqnf wjkwknd,"[0, 0, 0, 0, 0, 0, 0]"
2124,gói hàng cẩn_thận chêm miếng xốp hàng giao không móp méo bịch tiện_lợi tiết_kiệm,"[1, 1, 0, 0, 0, 0, 0]"
2125,mua shop hài_lòng shop gói hàng cẩn_thận giao hàng nhanh lắm ủng_hộ shop,"[1, 0, 0, 1, 0, 0, 0]"
2126,giao hàng nhanh đóng_gói sản_phẩm chắc_chắn shop phục_vụ tốt,"[1, 0, 0, 0, 1, 0, 0]"
2127,date đóng_gói hàng cẩn_thận,"[1, 0, 0, 0, 0, 1, 0]"
2128,đóng_gói hàng kỹ uống mua đều không cân r 😭,"[1, 0, 0, 0, 0, 0, 0]"
2129,hàng ship nhanh hàng hãng ủng_hộ shop chụp hình đại 1 hình hình_hộp sữa,"[1, 0, 1, 0, 0, 0, 0]"
2130,chất_lượng sản_phẩm tốt đợt sữa giao hơi trễ hơi buồn,"[1, 0, 0, 1, 0, 0, 0]"
2131,shop đóng hàng cẩn_thận hàng như mô_tả tội giao hàng,"[1, 0, 0, 0, 0, 0, 0]"
2132,hàng giao nhanh vòng 1h date ủng_hộ tiếp,"[1, 0, 0, 0, 0, 1, 0]"
2133,date đúng như mô_tả mua giá sale chưa không chất_lượng,"[0, 1, 0, 0, 0, 1, 0]"
2134,hàng đóng_gói cẩn_thận giao nhanh mua shop ủng_hộ shop dài_dài,"[1, 0, 0, 0, 0, 0, 0]"
2135,bóc cẩn_thận chưa chưa chất_lượng,"[1, 0, 0, 0, 0, 0, 0]"
2136,sữa hạn ship nhanh ủng_hộ tiếp hộp v,"[1, 0, 0, 0, 0, 1, 0]"
2137,hàng chất_lượng ok hàng dất nhanh đóng_gói cẩn_thận 1 hộp hơi méo chấp_nhận giao hàng nhanh nhiệu tình shop sử lý đơn hàng nhanh ok ủng_hộ shop tiếp,"[1, 0, 0, 0, 0, 0, 0]"
2138,mua n,"[0, 0, 0, 1, 0, 0, 0]"
2139,giao hàng nhanh ghê đóng_gói chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
2140,hàng ổn rẻ qwetyu io bn không kg đgjjk kg bbc,"[0, 0, 0, 0, 0, 0, 0]"
2141,sữa dê ưithmom tem chống hàng giả cty phương linh đóng_gói hàng cẩn_thận không móp tặng yếm ăn dặm dễ_thương,"[0, 0, 1, 0, 1, 0, 0]"
2142,ưng tiếp ăn tết_shop_a,"[0, 0, 0, 0, 0, 0, 1]"
2143,sữa r làn 3 sữa e bsi 😊,"[0, 0, 0, 0, 0, 0, 1]"
2144,đóng_gói kỹ giao hạn đúng quảng_cáo ủng_hộ tiếp,"[1, 0, 0, 0, 0, 1, 0]"
2145,giao hàng nhanh đóng_gói hàng cẩn_thận sữa có_hạn hạn 9.2021,"[1, 0, 0, 1, 0, 1, 0]"
2146,hàng hạn chuẩn_😆,"[0, 0, 0, 1, 0, 1, 0]"
2147,chưa không thây tem dán nắp giông siêu_thị,"[0, 0, 1, 0, 0, 0, 0]"
2148,shop giao hàng nhanh sản_phẩm đóng_gói cẩn_thận chắc_chắn ảnh xu,"[1, 0, 0, 0, 0, 0, 0]"
2149,đóng_gói sản_phẩm chắc_chắn hàng chuẩn hy_vọng bé uống hiệu_quả tốt,"[1, 0, 0, 1, 0, 0, 0]"
2150,mua shop 10 hàng không chê,"[0, 0, 0, 1, 0, 0, 0]"
2151,hàng oke hãng giá tốt ủng_hộ shop,"[0, 1, 1, 1, 0, 0, 0]"
2152,sản_phẩm tốt giao hàng qúa chất_lượng shop chương_trình khuyến_mãi đồng_hành bé lâu_dài,"[1, 1, 0, 1, 0, 0, 0]"
2153,chất_lượng sản_phẩm tốt shop đóng_gói cẩn_thận không móp méo hộp hạn ủng_hộ shop,"[1, 0, 0, 1, 0, 1, 0]"
2154,giao nhanh check mã_vạch oke,"[1, 0, 1, 0, 0, 0, 0]"
2155,sữa tốt đóng_gói chắc_chắn bé t1 uống sữa shop bé 2 uống nè,"[1, 0, 0, 1, 0, 0, 0]"
2156,đóng_gói sản_phẩm chắc_chắn hạn sữa mua,"[1, 0, 0, 0, 0, 1, 0]"
2157,sản_phẩm hàng mua ! ủng_hộ shop tiếp !,"[1, 0, 0, 1, 0, 0, 0]"
2158,hàng chất_lượng,"[0, 0, 0, 1, 0, 0, 0]"
2159,giao hàng chậm,"[1, 0, 0, 0, 0, 0, 0]"
2160,đầu mua sữa shop hài_lòng sữa mua tiếp 🥰,"[0, 0, 0, 1, 0, 0, 0]"
2161,giao hàng nhanh chất_lượng sản_phẩm ok đóng_gói chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
2162,giao hàng cực nhanh shop đóng_gói bọc hàng kỹ chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
2163,giao hàng nhanh đóng_gói cẩn_thận thanks shop,"[1, 0, 0, 0, 0, 0, 0]"
2164,đồ giao đầy_đủ hạn đóng_gói cẩn_thận ( unpack mệt_nghỉ ) giá tốt mặt_bằng ủng_hộ tiếp,"[1, 1, 0, 0, 0, 1, 0]"
2165,giao hàng nhanh đóng_gói sản_phẩm cẩn_thận chất_lượng chưa chưa,"[1, 0, 0, 0, 0, 0, 0]"
2166,chất_lượng sản_phẩm tuyệt_vời giao đúng hàng đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
2167,mong bé hợp_tác,"[0, 0, 0, 0, 0, 0, 1]"
2168,giao hàng nhanh đóng_gói cẩn_thận pha công_thức hơi bé không pha loãng,"[1, 0, 0, 0, 0, 0, 0]"
2169,hình_ảnh tính_chất xu gói hàng kĩ giao hàng nhanh bé mik uống 1 lon không bón hix,"[1, 0, 0, 0, 0, 1, 0]"
2170,sữa hạn xã đóng_gói cẩn_thận giao hàng hic,"[0, 0, 0, 0, 0, 1, 0]"
2171,sữa hạn không nguyên_vẹn sữa bục lắp đậy hở không trách_nhiệm shop ship hàng ?,"[1, 0, 0, 0, 0, 0, 0]"
2172,giao hàng nhanh đóng_gói cẩn_thận chưa không chata lưowngn,"[1, 0, 0, 0, 0, 0, 0]"
2173,shop giao hàng gói sản_phẩm phẩm_chất_lượng tốt,"[1, 0, 0, 1, 0, 0, 0]"
2174,❌ 𝘋𝘢 ̀ 𝘪 𝘵𝘢𝘺 150 ❌ 𝘕𝘨𝘢 ̂ 𝘯 𝘵𝘢𝘺 140 - chuyên sỉ lẻ đồ_bộ - 𝘓𝘜𝘖 ̂ 𝘕 𝘛𝘜𝘠𝘌 ̂ ̉ 𝘕 𝘚𝘐 ̉ 5b ( 3b sỉ ) 🏠 𝐓𝐡𝐢 ̣ 𝐗𝐚 ̃ 𝐇𝐨 ̂ ̀ 𝐧𝐠 𝐍𝐠𝐮 ̛ ̣ đ𝐨 ̂ ̀ 𝐧𝐠 𝐓𝐡𝐚 ́ 𝐩 -,"[0, 0, 0, 0, 0, 0, 0]"
2175,thời hian giao hàng nhanh đóng_gói cẩn_thận đẹp scan mã_vạch thay ok ủng_hộ shop,"[1, 0, 1, 0, 0, 0, 0]"
2176,sản_phẩm đúng mong đóng_gói cẩn_thận giao hàng nhanh,"[1, 0, 1, 0, 0, 0, 0]"
2177,kb sữa nguồn_gốc như không thơm như_không vị béo như sữa a2 mua chỗ quen trừ shop rẻ chỗ m mua 100k : ),"[0, 1, 1, 1, 0, 0, 0]"
2178,gói hag cẩn_thận bé m 1t thử dug xme s hi_vong la tốt bé m hơi còi huhi,"[1, 0, 0, 0, 0, 0, 0]"
2179,giao hàng siêu nhanh đóng_gói chắc_chắn like,"[1, 0, 0, 0, 0, 0, 0]"
2180,check mã_vạch ok hàng móp không vận_chuyển shop giao hàng móp,"[1, 0, 1, 0, 0, 0, 0]"
2181,chất_lượng sản_phẩm tốt mã áp_dụng nhanh_chóng,"[1, 0, 1, 1, 0, 0, 0]"
2182,mua shop r yên_tâm lười chụp qá chụp đại ảnh xu haha,"[0, 0, 0, 0, 0, 0, 1]"
2183,đóng_gói sản_phẩm kỹ đẹp giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
2184,sữa đúng hàng chuẩn mua shop đầu ngon quất 2 hộp,"[0, 0, 1, 1, 0, 0, 0]"
2185,giao hàng sữa ưng,"[1, 0, 0, 0, 0, 1, 0]"
2186,shop giao hàng nhanh đóng_gói cẩn thân,"[1, 0, 0, 0, 0, 0, 0]"
2187,giao hàng nhanh hảng chuẩn hộp nguyên kh móp sễ ủng_hộ shop tiếp mua 2 - 3 rôi,"[1, 0, 1, 0, 0, 0, 0]"
2188,sữa_nan 4 oke s sale giá rẻ mua 2 hộp bé đóg gói kĩ càg pk,"[1, 1, 0, 0, 0, 0, 0]"
2189,mua 3 hãng giá rẻ ủng_hộ dài_dài ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,"[0, 1, 1, 0, 0, 0, 0]"
2190,đủ sữa shop shop trả_lời nhắn nhiệt_tình lắm ! chưa thử không hợp_tác không shop,"[1, 0, 0, 0, 1, 0, 0]"
2191,giao hàng nhanh_chóng đóng_gói sản_phẩm cẩn_thận chất_lượng tốt,"[1, 0, 0, 1, 0, 0, 0]"
2192,shop giao hàng nhanh mua 1 2 bịch gold night chưa bgio tay_cầm mềm mịn,"[1, 0, 0, 1, 0, 0, 0]"
2193,video klq giao hàng gói sản_phẩm chắc_chắn mua shop yên_tâm,"[1, 0, 0, 0, 0, 0, 0]"
2194,sữa thơm rẻ nh,"[0, 1, 0, 1, 0, 0, 0]"
2195,shop đóng_gói cẩn_thận mua hàng shop không khuyến_mại sâu như hì,"[1, 0, 0, 0, 0, 0, 0]"
2196,hàng giao hàng nhanh giá_cả cạnh_tranh mua lâng,"[1, 1, 0, 0, 0, 0, 0]"
2197,hàng ưng hạn mua 2 r bé uống oki không không đi_ngoài,"[0, 0, 0, 1, 0, 1, 0]"
2198,chất_lượng tốt,"[0, 0, 0, 1, 0, 0, 0]"
2199,giao hàng nhanh đóng_gói hàng cẩn_thận chưa không hiệu_quả tốt ủng_hộ shop,"[1, 0, 0, 0, 0, 0, 0]"
2200,hàng 5 mua sữa môi tọi thao_tác hàng hơi chậm giao hàng hơi xiu chất_lượng oke,"[1, 0, 0, 1, 0, 0, 0]"
2201,giao hàng nhanh gói hàng cẩn_thận giá rẻ ủng tiếp shop !,"[1, 1, 0, 0, 0, 0, 0]"
2202,hàng đóng_gói cẩn_thận ủng_hộ shop tiếp 👍,"[1, 0, 0, 0, 0, 0, 0]"
2203,sữa check mã_vạch ok ủng_hộ tiếp,"[0, 0, 1, 0, 0, 0, 0]"
2204,mua oke tin_tưởng shop tuyệt_đối_he,"[0, 0, 0, 1, 1, 0, 1]"
2205,giao hàng nhanh 3 hàng mua 3 ủng hôk,"[1, 0, 0, 0, 0, 0, 0]"
2206,đóng_gói siêu chắc_chắn mua đi mua shop,"[1, 0, 0, 0, 0, 0, 0]"
